symbol,secID,ticker,exchangeCD,secShortName,listDate
sh603589,603589.XSHG,603589,XSHG,口子窖,2015-06-29
sh603590,603590.XSHG,603590,XSHG,康辰药业,2018-08-27
sh603595,603595.XSHG,603595,XSHG,ST东尼,2017-07-12
sh603596,603596.XSHG,603596,XSHG,伯特利,2018-04-27
sh603598,603598.XSHG,603598,XSHG,引力传媒,2015-05-27
sh603599,603599.XSHG,603599,XSHG,广信股份,2015-05-13
sh603600,603600.XSHG,603600,XSHG,永艺股份,2015-01-23
sh603601,603601.XSHG,603601,XSHG,再升科技,2015-01-22
sh603602,603602.XSHG,603602,XSHG,纵横通信,2017-08-10
sh603605,603605.XSHG,603605,XSHG,珀莱雅,2017-11-15
sh603606,603606.XSHG,603606,XSHG,东方电缆,2014-10-15
sh603607,603607.XSHG,603607,XSHG,京华激光,2017-10-25
sh603608,603608.XSHG,603608,XSHG,天创时尚,2016-02-18
sh603609,603609.XSHG,603609,XSHG,禾丰股份,2014-08-08
sh603610,603610.XSHG,603610,XSHG,麒盛科技,2019-10-29
sh603611,603611.XSHG,603611,XSHG,诺力股份,2015-01-28
sh603612,603612.XSHG,603612,XSHG,索通发展,2017-07-18
sh603613,603613.XSHG,603613,XSHG,国联股份,2019-07-30
sh603615,603615.XSHG,603615,XSHG,茶花股份,2017-02-13
sh603616,603616.XSHG,603616,XSHG,韩建河山,2015-06-11
sh603617,603617.XSHG,603617,XSHG,君禾股份,2017-07-03
sh603618,603618.XSHG,603618,XSHG,杭电股份,2015-02-17
sh603619,603619.XSHG,603619,XSHG,中曼石油,2017-11-17
sh603626,603626.XSHG,603626,XSHG,科森科技,2017-02-09
sh603628,603628.XSHG,603628,XSHG,清源股份,2017-01-12
sh603629,603629.XSHG,603629,XSHG,利通电子,2018-12-24
sh603630,603630.XSHG,603630,XSHG,拉芳家化,2017-03-13
sh603633,603633.XSHG,603633,XSHG,徕木股份,2016-11-17
sh603636,603636.XSHG,603636,XSHG,南威软件,2014-12-30
sh603637,603637.XSHG,603637,XSHG,镇海股份,2017-02-08
sh603638,603638.XSHG,603638,XSHG,艾迪精密,2017-01-20
sh603639,603639.XSHG,603639,XSHG,海利尔,2017-01-12
sh603648,603648.XSHG,603648,XSHG,畅联股份,2017-09-13
sh603650,603650.XSHG,603650,XSHG,彤程新材,2018-06-27
sh603655,603655.XSHG,603655,XSHG,朗博科技,2017-12-29
sh603656,603656.XSHG,603656,XSHG,泰禾智能,2017-03-21
sh603657,603657.XSHG,603657,XSHG,春光科技,2018-07-30
sh603658,603658.XSHG,603658,XSHG,安图生物,2016-09-01
sh603659,603659.XSHG,603659,XSHG,璞泰来,2017-11-03
sh603660,603660.XSHG,603660,XSHG,苏州科达,2016-12-01
sh603661,603661.XSHG,603661,XSHG,恒林股份,2017-11-21
sh603662,603662.XSHG,603662,XSHG,柯力传感,2019-08-06
sh603663,603663.XSHG,603663,XSHG,三祥新材,2016-08-01
sh603665,603665.XSHG,603665,XSHG,康隆达,2017-03-13
sh603666,603666.XSHG,603666,XSHG,亿嘉和,2018-06-12
sh603667,603667.XSHG,603667,XSHG,五洲新春,2016-10-25
sh603668,603668.XSHG,603668,XSHG,天马科技,2017-01-17
sh603669,603669.XSHG,603669,XSHG,灵康药业,2015-05-28
sh603676,603676.XSHG,603676,XSHG,卫信康,2017-07-21
sh603677,603677.XSHG,603677,XSHG,奇精机械,2017-02-06
sh603678,603678.XSHG,603678,XSHG,火炬电子,2015-01-26
sh603679,603679.XSHG,603679,XSHG,华体科技,2017-06-21
sh603680,603680.XSHG,603680,XSHG,今创集团,2018-02-27
sh603681,603681.XSHG,603681,XSHG,永冠新材,2019-03-26
sh603682,603682.XSHG,603682,XSHG,锦和商管,2020-04-21
sh603683,603683.XSHG,603683,XSHG,晶华新材,2017-10-20
sh603685,603685.XSHG,603685,XSHG,晨丰科技,2017-11-27
sh603686,603686.XSHG,603686,XSHG,福龙马,2015-01-26
sh603687,603687.XSHG,603687,XSHG,大胜达,2019-07-26
sh603688,603688.XSHG,603688,XSHG,石英股份,2014-10-31
sh603689,603689.XSHG,603689,XSHG,皖天然气,2017-01-10
sh603690,603690.XSHG,603690,XSHG,至纯科技,2017-01-13
sh603693,603693.XSHG,603693,XSHG,江苏新能,2018-07-03
sh603696,603696.XSHG,603696,XSHG,安记食品,2015-12-09
sh603697,603697.XSHG,603697,XSHG,有友食品,2019-05-08
sh603698,603698.XSHG,603698,XSHG,航天工程,2015-01-28
sh603699,603699.XSHG,603699,XSHG,纽威股份,2014-01-17
sh603700,603700.XSHG,603700,XSHG,宁水集团,2019-01-22
sh603701,603701.XSHG,603701,XSHG,德宏股份,2016-04-12
sh603703,603703.XSHG,603703,XSHG,盛洋科技,2015-04-23
sh603706,603706.XSHG,603706,XSHG,东方环宇,2018-07-09
sh603707,603707.XSHG,603707,XSHG,健友股份,2017-07-19
sh603708,603708.XSHG,603708,XSHG,家家悦,2016-12-13
sh603709,603709.XSHG,603709,XSHG,中源家居,2018-02-08
sh603711,603711.XSHG,603711,XSHG,香飘飘,2017-11-30
sh603712,603712.XSHG,603712,XSHG,七一二,2018-02-26
sh603713,603713.XSHG,603713,XSHG,密尔克卫,2018-07-13
sh603716,603716.XSHG,603716,XSHG,塞力医疗,2016-10-31
sh603717,603717.XSHG,603717,XSHG,天域生物,2017-03-27
sh603718,603718.XSHG,603718,XSHG,海利生物,2015-05-15
sh603719,603719.XSHG,603719,XSHG,良品铺子,2020-02-24
sh603721,603721.XSHG,603721,XSHG,*ST天择,2017-08-11
sh603722,603722.XSHG,603722,XSHG,阿科力,2017-10-25
sh603725,603725.XSHG,603725,XSHG,天安新材,2017-09-06
sh603726,603726.XSHG,603726,XSHG,朗迪集团,2016-04-21
sh603727,603727.XSHG,603727,XSHG,博迈科,2016-11-22
sh603728,603728.XSHG,603728,XSHG,鸣志电器,2017-05-09
sh603729,603729.XSHG,603729,XSHG,龙韵股份,2015-03-24
sh603730,603730.XSHG,603730,XSHG,岱美股份,2017-07-28
sh603733,603733.XSHG,603733,XSHG,仙鹤股份,2018-04-20
sh603737,603737.XSHG,603737,XSHG,三棵树,2016-06-03
sh603738,603738.XSHG,603738,XSHG,泰晶科技,2016-09-28
sh603739,603739.XSHG,603739,XSHG,蔚蓝生物,2019-01-16
sh603755,603755.XSHG,603755,XSHG,日辰股份,2019-08-28
sh603757,603757.XSHG,603757,XSHG,大元泵业,2017-07-11
sh603758,603758.XSHG,603758,XSHG,秦安股份,2017-05-17
sh603759,603759.XSHG,603759,XSHG,海天股份,2021-03-26
sh603766,603766.XSHG,603766,XSHG,隆鑫通用,2012-08-10
sh603767,603767.XSHG,603767,XSHG,中马传动,2017-06-13
sh603768,603768.XSHG,603768,XSHG,常青股份,2017-03-24
sh603773,603773.XSHG,603773,XSHG,沃格光电,2018-04-17
sh603776,603776.XSHG,603776,XSHG,永安行,2017-08-17
sh603777,603777.XSHG,603777,XSHG,来伊份,2016-10-12
sh603778,603778.XSHG,603778,XSHG,国晟科技,2015-12-31
sh603779,603779.XSHG,603779,XSHG,威龙股份,2016-05-16
sh603786,603786.XSHG,603786,XSHG,科博达,2019-10-15
sh603787,603787.XSHG,603787,XSHG,新日股份,2017-04-27
sh603788,603788.XSHG,603788,XSHG,宁波高发,2015-01-20
sh603789,603789.XSHG,603789,XSHG,*ST星农,2015-04-27
sh603790,603790.XSHG,603790,XSHG,雅运股份,2018-09-12
sh603797,603797.XSHG,603797,XSHG,联泰环保,2017-04-13
sh603798,603798.XSHG,603798,XSHG,康普顿,2016-04-06
sh603799,603799.XSHG,603799,XSHG,华友钴业,2015-01-29
sh603800,603800.XSHG,603800,XSHG,洪田股份,2015-12-10
sh603801,603801.XSHG,603801,XSHG,志邦家居,2017-06-30
sh603803,603803.XSHG,603803,XSHG,瑞斯康达,2017-04-20
sh603806,603806.XSHG,603806,XSHG,福斯特,2014-09-05
sh603808,603808.XSHG,603808,XSHG,歌力思,2015-04-22
sh603809,603809.XSHG,603809,XSHG,豪能股份,2017-11-28
sh603810,603810.XSHG,603810,XSHG,丰山集团,2018-09-17
sh603811,603811.XSHG,603811,XSHG,诚意药业,2017-03-15
sh603813,603813.XSHG,603813,XSHG,*ST原尚,2017-09-18
sh603815,603815.XSHG,603815,XSHG,交建股份,2019-10-21
sh603816,603816.XSHG,603816,XSHG,顾家家居,2016-10-14
sh603817,603817.XSHG,603817,XSHG,海峡环保,2017-02-20
sh603818,603818.XSHG,603818,XSHG,曲美家居,2015-04-22
sh603819,603819.XSHG,603819,XSHG,神力股份,2016-11-25
sh603822,603822.XSHG,603822,XSHG,ST嘉澳,2016-04-28
sh603823,603823.XSHG,603823,XSHG,百合花,2016-12-20
sh603825,603825.XSHG,603825,XSHG,ST华扬,2017-08-02
sh603826,603826.XSHG,603826,XSHG,坤彩科技,2017-04-14
sh603828,603828.XSHG,603828,XSHG,ST柯利达,2015-02-26
sh603829,603829.XSHG,603829,XSHG,洛凯股份,2017-10-17
sh603833,603833.XSHG,603833,XSHG,欧派家居,2017-03-28
sh603836,603836.XSHG,603836,XSHG,海程邦达,2021-05-26
sh603838,603838.XSHG,603838,XSHG,*ST四通,2015-07-01
sh603839,603839.XSHG,603839,XSHG,安正时尚,2017-02-14
sh603843,603843.XSHG,603843,XSHG,*ST正平,2016-09-05
sh603848,603848.XSHG,603848,XSHG,好太太,2017-12-01
sh603855,603855.XSHG,603855,XSHG,华荣股份,2017-05-24
sh603856,603856.XSHG,603856,XSHG,东宏股份,2017-11-06
sh603858,603858.XSHG,603858,XSHG,步长制药,2016-11-18
sh603859,603859.XSHG,603859,XSHG,能科科技,2016-10-21
sh603860,603860.XSHG,603860,XSHG,中公高科,2017-08-02
sh603861,603861.XSHG,603861,XSHG,白云电器,2016-03-22
sh603863,603863.XSHG,603863,XSHG,松炀资源,2019-06-21
sh603866,603866.XSHG,603866,XSHG,桃李面包,2015-12-22
sh603867,603867.XSHG,603867,XSHG,新化股份,2019-06-27
sh603868,603868.XSHG,603868,XSHG,飞科电器,2016-04-18
sh603869,603869.XSHG,603869,XSHG,ST智知,2015-03-26
sh603871,603871.XSHG,603871,XSHG,嘉友国际,2018-02-06
sh603876,603876.XSHG,603876,XSHG,鼎胜新材,2018-04-18
sh603877,603877.XSHG,603877,XSHG,太平鸟,2017-01-09
sh603878,603878.XSHG,603878,XSHG,武进不锈,2016-12-19
sh603879,603879.XSHG,603879,XSHG,永悦科技,2017-06-14
sh603880,603880.XSHG,603880,XSHG,南卫股份,2017-08-07
sh603881,603881.XSHG,603881,XSHG,数据港,2017-02-08
sh603882,603882.XSHG,603882,XSHG,金域医学,2017-09-08
sh603883,603883.XSHG,603883,XSHG,老百姓,2015-04-23
sh603885,603885.XSHG,603885,XSHG,吉祥航空,2015-05-27
sh603886,603886.XSHG,603886,XSHG,元祖股份,2016-12-28
sh603887,603887.XSHG,603887,XSHG,城地香江,2016-10-10
sh603888,603888.XSHG,603888,XSHG,新华网,2016-10-28
sh603889,603889.XSHG,603889,XSHG,新澳股份,2014-12-31
sh603890,603890.XSHG,603890,XSHG,春秋电子,2017-12-12
sh603893,603893.XSHG,603893,XSHG,瑞芯微,2020-02-07
sh603895,603895.XSHG,603895,XSHG,天永智能,2018-01-22
sh603896,603896.XSHG,603896,XSHG,寿仙谷,2017-05-10
sh603897,603897.XSHG,603897,XSHG,长城科技,2018-04-10
sh603898,603898.XSHG,603898,XSHG,好莱客,2015-02-17
sh603899,603899.XSHG,603899,XSHG,晨光股份,2015-01-27
sh603900,603900.XSHG,603900,XSHG,莱绅通灵,2016-11-23
sh603901,603901.XSHG,603901,XSHG,永创智能,2015-05-29
sh603903,603903.XSHG,603903,XSHG,中持股份,2017-03-14
sh603906,603906.XSHG,603906,XSHG,龙蟠科技,2017-04-10
sh603908,603908.XSHG,603908,XSHG,牧高笛,2017-03-07
sh603909,603909.XSHG,603909,XSHG,建发合诚,2016-06-28
sh603912,603912.XSHG,603912,XSHG,佳力图,2017-11-01
sh603915,603915.XSHG,603915,XSHG,国茂股份,2019-06-14
sh603916,603916.XSHG,603916,XSHG,苏博特,2017-11-10
sh603917,603917.XSHG,603917,XSHG,合力科技,2017-12-04
sh603918,603918.XSHG,603918,XSHG,金桥信息,2015-05-28
sh603919,603919.XSHG,603919,XSHG,金徽酒,2016-03-10
sh603920,603920.XSHG,603920,XSHG,世运电路,2017-04-26
sh603922,603922.XSHG,603922,XSHG,金鸿顺,2017-10-23
sh603926,603926.XSHG,603926,XSHG,铁流股份,2017-05-10
sh603927,603927.XSHG,603927,XSHG,中科软,2019-09-09
sh603928,603928.XSHG,603928,XSHG,兴业股份,2016-12-12
sh603929,603929.XSHG,603929,XSHG,亚翔集成,2016-12-30
sh603931,603931.XSHG,603931,XSHG,格林达,2020-08-19
sh603933,603933.XSHG,603933,XSHG,睿能科技,2017-07-06
sh603936,603936.XSHG,603936,XSHG,博敏电子,2015-12-09
sh603937,603937.XSHG,603937,XSHG,丽岛新材,2017-11-02
sh603938,603938.XSHG,603938,XSHG,三孚股份,2017-06-28
sh603939,603939.XSHG,603939,XSHG,益丰药房,2015-02-17
sh603948,603948.XSHG,603948,XSHG,建业股份,2020-03-02
sh603949,603949.XSHG,603949,XSHG,雪龙集团,2020-03-10
sh603950,603950.XSHG,603950,XSHG,长源东谷,2020-05-26
sh603955,603955.XSHG,603955,XSHG,大千生态,2017-03-10
sh603956,603956.XSHG,603956,XSHG,威派格,2019-02-22
sh603958,603958.XSHG,603958,XSHG,哈森股份,2016-06-29
sh603959,603959.XSHG,603959,XSHG,百利科技,2016-05-17
sh603960,603960.XSHG,603960,XSHG,克来机电,2017-03-14
sh603966,603966.XSHG,603966,XSHG,法兰泰克,2017-01-25
sh603967,603967.XSHG,603967,XSHG,中创物流,2019-04-29
sh603968,603968.XSHG,603968,XSHG,醋化股份,2015-05-18
sh603969,603969.XSHG,603969,XSHG,银龙股份,2015-02-27
sh603970,603970.XSHG,603970,XSHG,中农立华,2017-11-16
sh603976,603976.XSHG,603976,XSHG,正川股份,2017-08-22
sh603977,603977.XSHG,603977,XSHG,国泰集团,2016-11-11
sh603978,603978.XSHG,603978,XSHG,深圳新星,2017-08-07
sh603979,603979.XSHG,603979,XSHG,金诚信,2015-06-30
sh603980,603980.XSHG,603980,XSHG,吉华集团,2017-06-15
sh603982,603982.XSHG,603982,XSHG,泉峰汽车,2019-05-22
sh603983,603983.XSHG,603983,XSHG,丸美生物,2019-07-25
sh603985,603985.XSHG,603985,XSHG,恒润股份,2017-05-05
sh603986,603986.XSHG,603986,XSHG,兆易创新,2016-08-18
sh603987,603987.XSHG,603987,XSHG,康德莱,2016-11-21
sh603988,603988.XSHG,603988,XSHG,中电电机,2014-11-04
sh603989,603989.XSHG,603989,XSHG,艾华集团,2015-05-15
sh603990,603990.XSHG,603990,XSHG,麦迪科技,2016-12-08
sh603991,603991.XSHG,603991,XSHG,至正股份,2017-03-08
sh603992,603992.XSHG,603992,XSHG,松霖科技,2019-08-26
sh603993,603993.XSHG,603993,XSHG,洛阳钼业,2012-10-09
sh603995,603995.XSHG,603995,XSHG,甬金股份,2019-12-24
sh603997,603997.XSHG,603997,XSHG,继峰股份,2015-03-02
sh603998,603998.XSHG,603998,XSHG,方盛制药,2014-12-05
sh603999,603999.XSHG,603999,XSHG,读者传媒,2015-12-10
sh605001,605001.XSHG,605001,XSHG,威奥股份,2020-05-22
sh605003,605003.XSHG,605003,XSHG,众望布艺,2020-09-08
sh605005,605005.XSHG,605005,XSHG,合兴股份,2021-01-19
sh605006,605006.XSHG,605006,XSHG,山东玻纤,2020-09-03
sh605007,605007.XSHG,605007,XSHG,五洲特纸,2020-11-10
sh605008,605008.XSHG,605008,XSHG,长鸿高科,2020-08-21
sh605009,605009.XSHG,605009,XSHG,豪悦护理,2020-09-11
sh605011,605011.XSHG,605011,XSHG,杭州热电,2021-06-30
sh605016,605016.XSHG,605016,XSHG,百龙创园,2021-04-21
sh605018,605018.XSHG,605018,XSHG,长华集团,2020-09-29
sh605020,605020.XSHG,605020,XSHG,永和股份,2021-07-09
sh605028,605028.XSHG,605028,XSHG,世茂能源,2021-07-12
sh605033,605033.XSHG,605033,XSHG,美邦股份,2021-09-16
sh605050,605050.XSHG,605050,XSHG,福然德,2020-09-24
sh605055,605055.XSHG,605055,XSHG,迎丰股份,2021-01-29
sh605056,605056.XSHG,605056,XSHG,咸亨国际,2021-07-20
sh605058,605058.XSHG,605058,XSHG,澳弘电子,2020-10-21
sh605060,605060.XSHG,605060,XSHG,联德股份,2021-03-01
sh605066,605066.XSHG,605066,XSHG,天正电气,2020-08-07
sh605068,605068.XSHG,605068,XSHG,明新旭腾,2020-11-23
sh605069,605069.XSHG,605069,XSHG,正和生态,2021-08-16
sh605077,605077.XSHG,605077,XSHG,华康股份,2021-02-09
sh605080,605080.XSHG,605080,XSHG,浙江自然,2021-05-06
sh605081,605081.XSHG,605081,XSHG,*ST太和,2021-02-09
sh605086,605086.XSHG,605086,XSHG,龙高股份,2021-04-16
sh605088,605088.XSHG,605088,XSHG,冠盛股份,2020-08-17
sh605089,605089.XSHG,605089,XSHG,味知香,2021-04-27
sh605090,605090.XSHG,605090,XSHG,九丰能源,2021-05-25
sh605098,605098.XSHG,605098,XSHG,行动教育,2021-04-21
sh605099,605099.XSHG,605099,XSHG,共创草坪,2020-09-30
sh605100,605100.XSHG,605100,XSHG,华丰股份,2020-08-11
sh605108,605108.XSHG,605108,XSHG,同庆楼,2020-07-16
sh605111,605111.XSHG,605111,XSHG,新洁能,2020-09-28
sh605116,605116.XSHG,605116,XSHG,奥锐特,2020-09-21
sh605117,605117.XSHG,605117,XSHG,德业股份,2021-04-20
sh605118,605118.XSHG,605118,XSHG,力鼎光电,2020-07-30
sh605122,605122.XSHG,605122,XSHG,四方新材,2021-03-10
sh605123,605123.XSHG,605123,XSHG,派克新材,2020-08-25
sh605128,605128.XSHG,605128,XSHG,上海沿浦,2020-09-15
sh605133,605133.XSHG,605133,XSHG,嵘泰股份,2021-02-24
sh605136,605136.XSHG,605136,XSHG,丽人丽妆,2020-09-29
sh605138,605138.XSHG,605138,XSHG,盛泰集团,2021-10-27
sh605151,605151.XSHG,605151,XSHG,西上海,2020-12-15
sh605155,605155.XSHG,605155,XSHG,西大门,2020-12-31
sh605158,605158.XSHG,605158,XSHG,华达新材,2020-08-05
sh605162,605162.XSHG,605162,XSHG,新中港,2021-07-07
sh605166,605166.XSHG,605166,XSHG,聚合顺,2020-06-18
sh605167,605167.XSHG,605167,XSHG,利柏特,2021-07-26
sh605168,605168.XSHG,605168,XSHG,三人行,2020-05-28
sh605169,605169.XSHG,605169,XSHG,洪通燃气,2020-10-30
sh605177,605177.XSHG,605177,XSHG,东亚药业,2020-11-25
sh605178,605178.XSHG,605178,XSHG,时空科技,2020-08-21
sh605179,605179.XSHG,605179,XSHG,一鸣食品,2020-12-28
sh605180,605180.XSHG,605180,XSHG,华生科技,2021-04-30
sh605183,605183.XSHG,605183,XSHG,确成股份,2020-12-07
sh605186,605186.XSHG,605186,XSHG,健麾信息,2020-12-22
sh605188,605188.XSHG,605188,XSHG,国光连锁,2020-07-28
sh605189,605189.XSHG,605189,XSHG,富春染织,2021-05-28
sh605196,605196.XSHG,605196,XSHG,华通线缆,2021-05-11
sh605198,605198.XSHG,605198,XSHG,安德利,2020-09-18
sh605199,605199.XSHG,605199,XSHG,ST葫芦娃,2020-07-10
sh605208,605208.XSHG,605208,XSHG,永茂泰,2021-03-08
sh605218,605218.XSHG,605218,XSHG,伟时电子,2020-09-28
sh605222,605222.XSHG,605222,XSHG,起帆电缆,2020-07-31
sh605228,605228.XSHG,605228,XSHG,神通科技,2021-01-20
sh605255,605255.XSHG,605255,XSHG,天普股份,2020-08-25
sh605258,605258.XSHG,605258,XSHG,协和电子,2020-12-03
sh605259,605259.XSHG,605259,XSHG,绿田机械,2021-06-15
sh605266,605266.XSHG,605266,XSHG,健之佳,2020-12-01
sh605268,605268.XSHG,605268,XSHG,王力安防,2021-02-24
sh605277,605277.XSHG,605277,XSHG,新亚电子,2021-01-06
sh605286,605286.XSHG,605286,XSHG,同力天启,2021-03-22
sh605287,605287.XSHG,605287,XSHG,德才股份,2021-07-06
sh605288,605288.XSHG,605288,XSHG,凯迪股份,2020-06-01
sh605289,605289.XSHG,605289,XSHG,罗曼股份,2021-04-26
sh605296,605296.XSHG,605296,XSHG,神农集团,2021-05-28
sh605298,605298.XSHG,605298,XSHG,必得科技,2021-03-01
sh605299,605299.XSHG,605299,XSHG,舒华体育,2020-12-15
sh605300,605300.XSHG,605300,XSHG,佳禾食品,2021-04-30
sh605303,605303.XSHG,605303,XSHG,园林股份,2021-03-01
sh605305,605305.XSHG,605305,XSHG,中际联合,2021-05-06
sh605318,605318.XSHG,605318,XSHG,法狮龙,2020-08-03
sh605319,605319.XSHG,605319,XSHG,无锡振华,2021-06-07
sh605333,605333.XSHG,605333,XSHG,沪光股份,2020-08-18
sh605336,605336.XSHG,605336,XSHG,帅丰电器,2020-10-19
sh605337,605337.XSHG,605337,XSHG,李子园,2021-02-08
sh605338,605338.XSHG,605338,XSHG,巴比食品,2020-10-12
sh605339,605339.XSHG,605339,XSHG,南侨食品,2021-05-18
sh605358,605358.XSHG,605358,XSHG,立昂微,2020-09-11
sh605365,605365.XSHG,605365,XSHG,立达信,2021-07-20
sh605366,605366.XSHG,605366,XSHG,宏柏新材,2020-08-12
sh605368,605368.XSHG,605368,XSHG,蓝天燃气,2021-01-29
sh605369,605369.XSHG,605369,XSHG,拱东医疗,2020-09-16
sh605376,605376.XSHG,605376,XSHG,博迁新材,2020-12-08
sh605377,605377.XSHG,605377,XSHG,华旺科技,2020-12-28
sh605378,605378.XSHG,605378,XSHG,野马电池,2021-04-12
sh605388,605388.XSHG,605388,XSHG,均瑶健康,2020-08-18
sh605389,605389.XSHG,605389,XSHG,长龄液压,2021-03-22
sh605398,605398.XSHG,605398,XSHG,新炬网络,2021-01-21
sh605399,605399.XSHG,605399,XSHG,晨光新材,2020-08-04
sh605488,605488.XSHG,605488,XSHG,福莱新材,2021-05-13
sh605499,605499.XSHG,605499,XSHG,东鹏饮料,2021-05-27
sh605500,605500.XSHG,605500,XSHG,森林包装,2020-12-22
sh605507,605507.XSHG,605507,XSHG,国邦医药,2021-08-02
sh605555,605555.XSHG,605555,XSHG,德昌股份,2021-10-21
sh605566,605566.XSHG,605566,XSHG,福莱蒽特,2021-10-25
sh605567,605567.XSHG,605567,XSHG,春雪食品,2021-10-13
sh605577,605577.XSHG,605577,XSHG,龙版传媒,2021-08-24
sh605580,605580.XSHG,605580,XSHG,恒盛能源,2021-08-19
sh605588,605588.XSHG,605588,XSHG,冠石科技,2021-08-12
sh605589,605589.XSHG,605589,XSHG,圣泉集团,2021-08-10
sh605598,605598.XSHG,605598,XSHG,上海港湾,2021-09-17
sh605599,605599.XSHG,605599,XSHG,菜百股份,2021-09-09
sh688001,688001.XSHG,688001,XSHG,华兴源创,2019-07-22
sh688002,688002.XSHG,688002,XSHG,睿创微纳,2019-07-22
sh688003,688003.XSHG,688003,XSHG,天准科技,2019-07-22
sh688004,688004.XSHG,688004,XSHG,博汇科技,2020-06-12
sh688005,688005.XSHG,688005,XSHG,容百科技,2019-07-22
sh688006,688006.XSHG,688006,XSHG,杭可科技,2019-07-22
sh688007,688007.XSHG,688007,XSHG,光峰科技,2019-07-22
sh688008,688008.XSHG,688008,XSHG,澜起科技,2019-07-22
sh688009,688009.XSHG,688009,XSHG,中国通号,2019-07-22
sh688010,688010.XSHG,688010,XSHG,福光股份,2019-07-22
sh688011,688011.XSHG,688011,XSHG,新光光电,2019-07-22
sh688012,688012.XSHG,688012,XSHG,中微公司,2019-07-22
sh688013,688013.XSHG,688013,XSHG,天臣医疗,2020-09-28
sh688015,688015.XSHG,688015,XSHG,交控科技,2019-07-22
sh688016,688016.XSHG,688016,XSHG,心脉医疗,2019-07-22
sh688017,688017.XSHG,688017,XSHG,绿的谐波,2020-08-28
sh688018,688018.XSHG,688018,XSHG,乐鑫科技,2019-07-22
sh688019,688019.XSHG,688019,XSHG,安集科技,2019-07-22
sh688020,688020.XSHG,688020,XSHG,方邦股份,2019-07-22
sh688021,688021.XSHG,688021,XSHG,奥福科技,2019-11-06
sh688022,688022.XSHG,688022,XSHG,瀚川智能,2019-07-22
sh688023,688023.XSHG,688023,XSHG,安恒信息,2019-11-05
sh688025,688025.XSHG,688025,XSHG,杰普特,2019-10-31
sh688026,688026.XSHG,688026,XSHG,洁特生物,2020-01-22
sh688027,688027.XSHG,688027,XSHG,国盾量子,2020-07-09
sh688028,688028.XSHG,688028,XSHG,沃尔德,2019-07-22
sh688029,688029.XSHG,688029,XSHG,南微医学,2019-07-22
sh688030,688030.XSHG,688030,XSHG,山石网科,2019-09-30
sh688031,688031.XSHG,688031,XSHG,星环科技,2022-10-18
sh688032,688032.XSHG,688032,XSHG,禾迈股份,2021-12-20
sh688033,688033.XSHG,688033,XSHG,天宜新材,2019-07-22
sh688035,688035.XSHG,688035,XSHG,德邦科技,2022-09-19
sh688036,688036.XSHG,688036,XSHG,传音控股,2019-09-30
sh688037,688037.XSHG,688037,XSHG,芯源微,2019-12-16
sh688038,688038.XSHG,688038,XSHG,中科通达,2021-07-13
sh688039,688039.XSHG,688039,XSHG,当虹科技,2019-12-11
sh688041,688041.XSHG,688041,XSHG,海光信息,2022-08-12
sh688045,688045.XSHG,688045,XSHG,必易微,2022-05-26
sh688046,688046.XSHG,688046,XSHG,药康生物,2022-04-25
sh688047,688047.XSHG,688047,XSHG,龙芯中科,2022-06-24
sh688048,688048.XSHG,688048,XSHG,长光华芯,2022-04-01
sh688049,688049.XSHG,688049,XSHG,炬芯科技,2021-11-29
sh688050,688050.XSHG,688050,XSHG,爱博医疗,2020-07-29
sh688051,688051.XSHG,688051,XSHG,佳华科技,2020-03-20
sh688052,688052.XSHG,688052,XSHG,纳芯微,2022-04-22
sh688053,688053.XSHG,688053,XSHG,ST思科瑞,2022-07-08
sh688055,688055.XSHG,688055,XSHG,龙腾光电,2020-08-17
sh688056,688056.XSHG,688056,XSHG,莱伯泰科,2020-09-02
sh688057,688057.XSHG,688057,XSHG,金达莱,2020-11-11
sh688058,688058.XSHG,688058,XSHG,宝兰德,2019-11-01
sh688059,688059.XSHG,688059,XSHG,华锐精密,2021-02-08
sh688060,688060.XSHG,688060,XSHG,云涌科技,2020-07-10
sh688061,688061.XSHG,688061,XSHG,灿瑞科技,2022-10-18
sh688062,688062.XSHG,688062,XSHG,迈威生物,2022-01-18
sh688063,688063.XSHG,688063,XSHG,派能科技,2020-12-30
sh688065,688065.XSHG,688065,XSHG,凯赛生物,2020-08-12
sh688066,688066.XSHG,688066,XSHG,航天宏图,2019-07-22
sh688067,688067.XSHG,688067,XSHG,爱威科技,2021-06-16
sh688068,688068.XSHG,688068,XSHG,热景生物,2019-09-30
sh688069,688069.XSHG,688069,XSHG,德林海,2020-07-22
sh688070,688070.XSHG,688070,XSHG,纵横股份,2021-02-10
sh688071,688071.XSHG,688071,XSHG,华依科技,2021-07-29
sh688072,688072.XSHG,688072,XSHG,拓荆科技,2022-04-20
sh688073,688073.XSHG,688073,XSHG,毕得医药,2022-10-11
sh688075,688075.XSHG,688075,XSHG,安旭生物,2021-11-18
sh688076,688076.XSHG,688076,XSHG,ST诺泰,2021-05-20
sh688077,688077.XSHG,688077,XSHG,大地熊,2020-07-22
sh688078,688078.XSHG,688078,XSHG,龙软科技,2019-12-30
sh688079,688079.XSHG,688079,XSHG,美迪凯,2021-03-02
sh688080,688080.XSHG,688080,XSHG,映翰通,2020-02-12
sh688081,688081.XSHG,688081,XSHG,兴图新科,2020-01-06
