secID,ticker,tradeDate,marketValue,negMarketValue,secShortName,exchangeCD
300162.XSHE,300162,2026-03-26,3595201557.0,2932326626.0,雷曼光电,XSHE
001239.XSHE,001239,2026-03-26,3597600000.0,1708860000.0,永达股份,XSHE
300512.XSHE,300512,2026-03-26,3601289120.0,2850383360.0,中亚股份,XSHE
600405.XSHG,600405,2026-03-26,3603438048.0,3587502072.0,动力源,XSHG
600749.XSHG,600749,2026-03-26,3604212140.0,3604212140.0,西藏旅游,XSHG
300094.XSHE,300094,2026-03-26,3610135360.0,3537655680.0,国联水产,XSHE
002021.XSHE,002021,2026-03-26,3610341446.0,3610222458.0,中捷资源,XSHE
688328.XSHG,688328,2026-03-26,3611064349.0,3611064349.0,深科达,XSHG
002282.XSHE,002282,2026-03-26,3614111424.0,3464332242.0,博深股份,XSHE
002726.XSHE,002726,2026-03-26,3615188345.0,3612444695.0,龙大美食,XSHE
300673.XSHE,300673,2026-03-26,3615610796.0,2345536308.0,佩蒂股份,XSHE
688053.XSHG,688053,2026-03-26,3617000000.0,3617000000.0,ST思科瑞,XSHG
688455.XSHG,688455,2026-03-26,3619381278.0,3619381278.0,科捷智能,XSHG
300890.XSHE,300890,2026-03-26,3619579530.0,3306662492.0,翔丰华,XSHE
300439.XSHE,300439,2026-03-26,3620284038.0,2753768382.0,美康生物,XSHE
603949.XSHG,603949,2026-03-26,3620456506.0,3611327054.0,雪龙集团,XSHG
002674.XSHE,002674,2026-03-26,3620499750.0,3583905325.0,兴业科技,XSHE
603500.XSHG,603500,2026-03-26,3620758464.0,3610348480.0,祥和实业,XSHG
600337.XSHG,600337,2026-03-26,3621235212.0,3621235212.0,美克家居,XSHG
001220.XSHE,001220,2026-03-26,3622382500.0,887387550.0,世盟股份,XSHE
688458.XSHG,688458,2026-03-26,3622708768.0,2763024880.0,美芯晟,XSHG
000736.XSHE,000736,2026-03-26,3623427240.0,3623427240.0,*ST中地,XSHE
300650.XSHE,300650,2026-03-26,3623453026.0,2556882953.0,太龙股份,XSHE
300787.XSHE,300787,2026-03-26,3626420967.0,2209394473.0,海能实业,XSHE
300600.XSHE,300600,2026-03-26,3630853730.0,3630853730.0,国瑞科技,XSHE
002729.XSHE,002729,2026-03-26,3631952515.0,3482954445.0,好利科技,XSHE
301428.XSHE,301428,2026-03-26,3632907894.0,2253262494.0,世纪恒通,XSHE
300247.XSHE,300247,2026-03-26,3634262156.0,3630804356.0,融捷健康,XSHE
301043.XSHE,301043,2026-03-26,3637325349.0,3035439822.0,绿岛风,XSHE
603178.XSHG,603178,2026-03-26,3638379141.0,3638379141.0,圣龙股份,XSHG
300375.XSHE,300375,2026-03-26,3639148852.0,2530306483.0,鹏翎股份,XSHE
600738.XSHG,600738,2026-03-26,3639182256.0,3635984436.0,丽尚国潮,XSHG
002457.XSHE,002457,2026-03-26,3641675856.0,3639871872.0,青龙管业,XSHE
688286.XSHG,688286,2026-03-26,3644445777.72,3644445777.72,敏芯股份,XSHG
002286.XSHE,002286,2026-03-26,3645835692.0,3540309118.0,保龄宝,XSHE
301173.XSHE,301173,2026-03-26,3646022548.0,1279699337.0,毓恬冠佳,XSHE
301223.XSHE,301223,2026-03-26,3646249088.0,2114845088.0,中荣股份,XSHE
301581.XSHE,301581,2026-03-26,3647200000.0,2228348020.0,黄山谷捷,XSHE
688558.XSHG,688558,2026-03-26,3648480000.0,3648480000.0,国盛智科,XSHG
603278.XSHG,603278,2026-03-26,3649990392.0,3649990392.0,大业股份,XSHG
603987.XSHG,603987,2026-03-26,3651571924.0,3651571924.0,康德莱,XSHG
688292.XSHG,688292,2026-03-26,3654690304.0,3654690304.0,浩瀚深度,XSHG
000014.XSHE,000014,2026-03-26,3657318082.0,3657318082.0,沙河股份,XSHE
603266.XSHG,603266,2026-03-26,3663494856.0,3663494856.0,天龙股份,XSHG
300515.XSHE,300515,2026-03-26,3664487645.0,3593368753.0,三德科技,XSHE
300839.XSHE,300839,2026-03-26,3666397237.25,3600834978.51,博汇股份,XSHE
605259.XSHG,605259,2026-03-26,3666924800.0,3666924800.0,绿田机械,XSHG
600280.XSHG,600280,2026-03-26,3667088100.0,3667088100.0,中央商场,XSHG
301616.XSHE,301616,2026-03-26,3667200000.0,916800000.0,浙江华业,XSHE
300105.XSHE,300105,2026-03-26,3667440384.0,3667440384.0,龙源技术,XSHE
603896.XSHG,603896,2026-03-26,3667512150.0,3667512150.0,寿仙谷,XSHG
603255.XSHG,603255,2026-03-26,3667621100.0,1653399200.0,鼎际得,XSHG
002248.XSHE,002248,2026-03-26,3674572420.0,3674572420.0,华东数控,XSHE
001367.XSHE,001367,2026-03-26,3674710944.0,959956704.0,海森药业,XSHE
301100.XSHE,301100,2026-03-26,3676000000.0,1608250000.0,风光股份,XSHE
301011.XSHE,301011,2026-03-26,3677721531.33,3347289813.56,华立科技,XSHE
688159.XSHG,688159,2026-03-26,3679188480.0,3672060480.0,有方科技,XSHG
300901.XSHE,300901,2026-03-26,3681600000.0,3681600000.0,中胤时尚,XSHE
002786.XSHE,002786,2026-03-26,3682397160.0,3671252160.0,银宝山新,XSHE
002333.XSHE,002333,2026-03-26,3685089408.0,3639141870.0,罗普斯金,XSHE
603856.XSHG,603856,2026-03-26,3686473227.0,3686473227.0,东宏股份,XSHG
000798.XSHE,000798,2026-03-26,3687855696.0,3687628896.0,中水渔业,XSHE
600678.XSHG,600678,2026-03-26,3688824300.0,3688824300.0,四川金顶,XSHG
300086.XSHE,300086,2026-03-26,3691058884.0,3573935075.0,康芝药业,XSHE
300795.XSHE,300795,2026-03-26,3691339665.0,2148717220.0,米奥会展,XSHE
001222.XSHE,001222,2026-03-26,3691812600.0,2077307466.0,源飞宠物,XSHE
603280.XSHG,603280,2026-03-26,3692332202.0,951694302.0,南方路机,XSHG
301255.XSHE,301255,2026-03-26,3696806400.0,924201600.0,通力科技,XSHE
002932.XSHE,002932,2026-03-26,3697083216.3,2481910420.5,明德生物,XSHE
300329.XSHE,300329,2026-03-26,3697234256.0,3686118670.0,海伦钢琴,XSHE
300283.XSHE,300283,2026-03-26,3697517808.0,2732105640.0,温州宏丰,XSHE
000931.XSHE,000931,2026-03-26,3697853570.0,3687554845.0,中关村,XSHE
301158.XSHE,301158,2026-03-26,3700618005.0,3605867044.0,德石股份,XSHE
300752.XSHE,300752,2026-03-26,3701683800.0,2547686520.0,隆利科技,XSHE
301157.XSHE,301157,2026-03-26,3702000000.0,1274728170.0,华塑科技,XSHE
002826.XSHE,002826,2026-03-26,3704869654.0,3387161952.0,易明医药,XSHE
300518.XSHE,300518,2026-03-26,3709055760.0,3708722820.0,新迅达,XSHE
301309.XSHE,301309,2026-03-26,3710724704.0,2236041019.0,万得凯,XSHE
605369.XSHG,605369,2026-03-26,3713100436.0,3713100436.0,拱东医疗,XSHG
002404.XSHE,002404,2026-03-26,3713141445.0,3021868473.0,嘉欣丝绸,XSHE
603815.XSHG,603815,2026-03-26,3713545200.0,3713545200.0,交建股份,XSHG
605138.XSHG,605138,2026-03-26,3722328380.0,3722328380.0,盛泰集团,XSHG
000759.XSHE,000759,2026-03-26,3723045432.0,3685067720.0,中百集团,XSHE
605158.XSHG,605158,2026-03-26,3723137600.0,3723137600.0,华达新材,XSHG
300135.XSHE,300135,2026-03-26,3723264000.0,3723264000.0,宝利国际,XSHE
603922.XSHG,603922,2026-03-26,3725568000.0,3725568000.0,金鸿顺,XSHG
603928.XSHG,603928,2026-03-26,3726777600.0,3726777600.0,兴业股份,XSHG
301395.XSHE,301395,2026-03-26,3732610648.0,2112305248.0,仁信新材,XSHE
688590.XSHG,688590,2026-03-26,3732918072.0,3732918072.0,新致软件,XSHG
603577.XSHG,603577,2026-03-26,3733921491.0,3733921491.0,汇金通,XSHG
300510.XSHE,300510,2026-03-26,3735848871.0,3735848871.0,金冠股份,XSHE
002669.XSHE,002669,2026-03-26,3737888000.0,3729483296.0,康达新材,XSHE
301169.XSHE,301169,2026-03-26,3741063165.0,3739894740.0,零点有数,XSHE
002599.XSHE,002599,2026-03-26,3744738994.0,2797987101.0,盛通股份,XSHE
600721.XSHG,600721,2026-03-26,3745493624.0,3745493624.0,百花医药,XSHG
600727.XSHG,600727,2026-03-26,3747654179.0,3747654179.0,鲁北化工,XSHG
300810.XSHE,300810,2026-03-26,3749268000.0,3620338280.0,中科海讯,XSHE
603706.XSHG,603706,2026-03-26,3749777460.0,3749777460.0,东方环宇,XSHG
603215.XSHG,603215,2026-03-26,3751274416.0,3737078864.0,比依股份,XSHG
603036.XSHG,603036,2026-03-26,3755489380.0,3755489380.0,如通股份,XSHG
688302.XSHG,688302,2026-03-26,3756651864.0,3756651864.0,海创药业,XSHG
688722.XSHG,688722,2026-03-26,3758673891.0,3749279996.0,同益中,XSHG
688551.XSHG,688551,2026-03-26,3758800997.0,3758800997.0,科威尔,XSHG
600293.XSHG,600293,2026-03-26,3758869800.0,3758869800.0,三峡新材,XSHG
600180.XSHG,600180,2026-03-26,3759731150.0,3759731150.0,瑞茂通,XSHG
300985.XSHE,300985,2026-03-26,3763822250.0,3743609962.0,致远新能,XSHE
688199.XSHG,688199,2026-03-26,3766269728.0,3766269728.0,久日新材,XSHG
001256.XSHE,001256,2026-03-26,3766398766.0,2823561766.0,炜冈科技,XSHE
300993.XSHE,300993,2026-03-26,3768444576.0,2944913066.0,玉马科技,XSHE
300686.XSHE,300686,2026-03-26,3771232174.0,2455615433.0,智动力,XSHE
300692.XSHE,300692,2026-03-26,3772397657.35,3376546353.6,中赋科技,XSHE
002725.XSHE,002725,2026-03-26,3773440000.0,3125083412.0,跃岭股份,XSHE
600379.XSHG,600379,2026-03-26,3774204288.0,3774204288.0,宝光股份,XSHG
603001.XSHG,603001,2026-03-26,3777231600.0,3777231600.0,奥康国际,XSHG
301008.XSHE,301008,2026-03-26,3779597952.0,3343234752.0,宏昌科技,XSHE
300920.XSHE,300920,2026-03-26,3781000000.0,2093966953.0,润阳科技,XSHE
688350.XSHG,688350,2026-03-26,3785954778.0,3785954778.0,富淼科技,XSHG
300246.XSHE,300246,2026-03-26,3786500039.94,3023837914.68,宝莱特,XSHE
002689.XSHE,002689,2026-03-26,3787217841.0,3785768745.0,ST远智,XSHE
002141.XSHE,002141,2026-03-26,3790874386.0,3739623203.0,贤丰控股,XSHE
000526.XSHE,000526,2026-03-26,3792317712.08,3717578364.08,学大教育,XSHE
300651.XSHE,300651,2026-03-26,3794304639.0,2349324710.0,金陵体育,XSHE
300238.XSHE,300238,2026-03-26,3794378067.0,3794068971.0,冠昊生物,XSHE
000701.XSHE,000701,2026-03-26,3796018408.0,3792800688.0,厦门信达,XSHE
688080.XSHG,688080,2026-03-26,3800654760.0,3800654760.0,映翰通,XSHG
002547.XSHE,002547,2026-03-26,3801552764.0,3723200264.0,春兴精工,XSHE
001318.XSHE,001318,2026-03-26,3801777000.0,3801777000.0,阳光乳业,XSHE
688768.XSHG,688768,2026-03-26,3801991727.0,3770655835.0,容知日新,XSHG
600520.XSHG,600520,2026-03-26,3803904300.0,3803904300.0,三佳科技,XSHG
301056.XSHE,301056,2026-03-26,3804376916.0,2509700108.0,森赫股份,XSHE
300654.XSHE,300654,2026-03-26,3811359168.0,3667042215.0,世纪天鸿,XSHE
300434.XSHE,300434,2026-03-26,3812549611.0,3246729239.0,金石亚药,XSHE
002995.XSHE,002995,2026-03-26,3815271750.0,2416969800.0,天地在线,XSHE
002933.XSHE,002933,2026-03-26,3816222000.0,3710174280.0,新兴装备,XSHE
300521.XSHE,300521,2026-03-26,3822606900.0,3822573711.0,爱司凯,XSHE
605588.XSHG,605588,2026-03-26,3823515590.0,3814337128.0,冠石科技,XSHG
301446.XSHE,301446,2026-03-26,3824080000.0,1168256440.0,福事特,XSHE
600622.XSHG,600622,2026-03-26,3824197770.0,3824197770.0,光大嘉宝,XSHG
600512.XSHG,600512,2026-03-26,3825146400.0,3809772480.0,腾达建设,XSHG
603696.XSHG,603696,2026-03-26,3826704000.0,3826704000.0,安记食品,XSHG
002908.XSHE,002908,2026-03-26,3826802727.0,2854672902.0,德生科技,XSHE
605500.XSHG,605500,2026-03-26,3829056000.0,3829056000.0,森林包装,XSHG
300643.XSHE,300643,2026-03-26,3831871257.22,3825198783.34,万通智控,XSHE
002037.XSHE,002037,2026-03-26,3832358112.0,3832358112.0,保利联合,XSHE
002646.XSHE,002646,2026-03-26,3832864000.0,3807436800.0,天佑德酒,XSHE
603150.XSHG,603150,2026-03-26,3834767380.0,3834767380.0,万朗磁塑,XSHG
001206.XSHE,001206,2026-03-26,3836546350.0,2206046625.0,依依股份,XSHE
300908.XSHE,300908,2026-03-26,3838340000.0,3237684483.0,仲景食品,XSHE
300230.XSHE,300230,2026-03-26,3838367248.0,2972762200.0,永利股份,XSHE
603811.XSHG,603811,2026-03-26,3839279439.0,3839279439.0,诚意药业,XSHG
603101.XSHG,603101,2026-03-26,3843168000.0,3843168000.0,汇嘉时代,XSHG
605169.XSHG,605169,2026-03-26,3844339200.0,3844339200.0,洪通燃气,XSHG
002976.XSHE,002976,2026-03-26,3848804997.0,1713970005.0,瑞玛精密,XSHE
605388.XSHG,605388,2026-03-26,3849102440.0,3849102440.0,均瑶健康,XSHG
605055.XSHG,605055,2026-03-26,3850000000.0,3850000000.0,迎丰股份,XSHG
603311.XSHG,603311,2026-03-26,3851984087.0,3851984087.0,金海高科,XSHG
301060.XSHE,301060,2026-03-26,3852973540.0,3464975852.0,兰卫医学,XSHE
001326.XSHE,001326,2026-03-26,3853248000.0,1268797712.0,联域股份,XSHE
601366.XSHG,601366,2026-03-26,3853541104.0,3853541104.0,利群股份,XSHG
002614.XSHE,002614,2026-03-26,3854708256.0,2727023262.0,奥佳华,XSHE
688500.XSHG,688500,2026-03-26,3855191040.0,3753774080.0,慧辰股份,XSHG
300817.XSHE,300817,2026-03-26,3857330961.0,2213367171.0,双飞集团,XSHE
688373.XSHG,688373,2026-03-26,3858622992.0,3561150852.0,盟科药业,XSHG
002952.XSHE,002952,2026-03-26,3860346600.0,3092341050.0,亚世光电,XSHE
603192.XSHG,603192,2026-03-26,3862703420.0,3217502020.0,汇得科技,XSHG
603863.XSHG,603863,2026-03-26,3867885000.0,3867885000.0,松炀资源,XSHG
600579.XSHG,600579,2026-03-26,3869830272.0,3869830272.0,中化装备,XSHG
688273.XSHG,688273,2026-03-26,3870000000.0,3870000000.0,麦澜德,XSHG
603316.XSHG,603316,2026-03-26,3871467600.0,3871467600.0,诚邦股份,XSHG
301311.XSHE,301311,2026-03-26,3873600000.0,3873600000.0,昆船智能,XSHE
603828.XSHG,603828,2026-03-26,3873740650.0,3873607400.0,ST柯利达,XSHG
688602.XSHG,688602,2026-03-26,3874537500.0,1936587652.0,康鹏科技,XSHG
301115.XSHE,301115,2026-03-26,3876043776.0,3268672704.0,联检科技,XSHE
003025.XSHE,003025,2026-03-26,3878804810.0,3092841194.0,思进智能,XSHE
300557.XSHE,300557,2026-03-26,3879859590.0,3829103070.0,理工光科,XSHE
301057.XSHE,301057,2026-03-26,3881048010.0,2740236660.0,汇隆新材,XSHE
600192.XSHG,600192,2026-03-26,3882964920.0,3882964920.0,长城电工,XSHG
603045.XSHG,603045,2026-03-26,3883213884.0,3883213884.0,福达合金,XSHG
603273.XSHG,603273,2026-03-26,3883358808.0,1015778208.0,天元智能,XSHG
000055.XSHE,000055,2026-03-26,3887424604.0,2446584964.0,方大集团,XSHE
301082.XSHE,301082,2026-03-26,3887992056.0,3594597170.0,久盛电气,XSHE
001229.XSHE,001229,2026-03-26,3892132485.0,2001290406.0,魅视科技,XSHE
688081.XSHG,688081,2026-03-26,3892851200.0,3892851200.0,兴图新科,XSHG
000570.XSHE,000570,2026-03-26,3895422600.0,3067422600.0,苏常柴A,XSHE
600318.XSHG,600318,2026-03-26,3896729760.0,3896729760.0,新力金融,XSHG
002879.XSHE,002879,2026-03-26,3896911368.0,2782196420.0,长缆科技,XSHE
603258.XSHG,603258,2026-03-26,3899909832.0,3859048986.0,电魂网络,XSHG
600250.XSHG,600250,2026-03-26,3900508758.0,3900508758.0,南京商旅,XSHG
688291.XSHG,688291,2026-03-26,3901334600.0,3901334600.0,金橙子,XSHG
301575.XSHE,301575,2026-03-26,3901883400.0,783730670.0,艾芬达,XSHE
300862.XSHE,300862,2026-03-26,3902822406.0,3202096940.0,蓝盾光电,XSHE
600785.XSHG,600785,2026-03-26,3903421490.0,3903421490.0,新华百货,XSHG
000576.XSHE,000576,2026-03-26,3905943785.0,3882646935.0,甘化科工,XSHE
002628.XSHE,002628,2026-03-26,3906638064.0,3889529568.0,成都路桥,XSHE
003028.XSHE,003028,2026-03-26,3907197000.0,1904531400.0,振邦智能,XSHE
000716.XSHE,000716,2026-03-26,3907467960.0,3834290517.0,黑芝麻,XSHE
301459.XSHE,301459,2026-03-26,3907691154.0,979495470.0,丰茂股份,XSHE
300190.XSHE,300190,2026-03-26,3907912663.5,3896076592.0,维尔利,XSHE
603339.XSHG,603339,2026-03-26,3908242356.0,3908242356.0,四方科技,XSHG
603038.XSHG,603038,2026-03-26,3909251805.0,3909251805.0,华立股份,XSHG
301079.XSHE,301079,2026-03-26,3909576658.0,2495259428.0,邵阳液压,XSHE
600503.XSHG,600503,2026-03-26,3909587600.0,3909587600.0,华丽家族,XSHG
002365.XSHE,002365,2026-03-26,3910436775.0,3258582527.0,永安药业,XSHE
002391.XSHE,002391,2026-03-26,3910546850.0,2794007216.0,长青股份,XSHE
002927.XSHE,002927,2026-03-26,3912557513.0,3869533634.0,泰永长征,XSHE
002198.XSHE,002198,2026-03-26,3912900558.0,3912676197.0,嘉应制药,XSHE
688259.XSHG,688259,2026-03-26,3913968000.0,3913968000.0,创耀科技,XSHG
301448.XSHE,301448,2026-03-26,3915178000.0,1807213975.0,开创电气,XSHE
600408.XSHG,600408,2026-03-26,3916452000.0,3916452000.0,安泰集团,XSHG
000421.XSHE,000421,2026-03-26,3917515074.0,3916700766.0,南京公用,XSHE
600834.XSHG,600834,2026-03-26,3919305399.0,3919305399.0,申通地铁,XSHG
300437.XSHE,300437,2026-03-26,3920797569.0,2778272094.0,清水源,XSHE
600222.XSHG,600222,2026-03-26,3925382292.0,3925382292.0,太龙药业,XSHG
300107.XSHE,300107,2026-03-26,3928220230.64,2424067566.66,建新股份,XSHE
300546.XSHE,300546,2026-03-26,3928618335.0,2818889700.0,雄帝科技,XSHE
002369.XSHE,002369,2026-03-26,3929007159.0,3923872722.0,卓翼科技,XSHE
300578.XSHE,300578,2026-03-26,3929705454.0,3928643102.0,会畅科技,XSHE
688485.XSHG,688485,2026-03-26,3930138415.0,2321021700.0,九州一轨,XSHG
688229.XSHG,688229,2026-03-26,3930288000.0,3930288000.0,博睿数据,XSHG
600853.XSHG,600853,2026-03-26,3933140480.0,3933140480.0,龙建股份,XSHG
001217.XSHE,001217,2026-03-26,3935978200.0,3896994380.0,华尔泰,XSHE
603579.XSHG,603579,2026-03-26,3936605992.0,3936605992.0,荣泰健康,XSHG
001335.XSHE,001335,2026-03-26,3940812784.0,985203196.0,信凯科技,XSHE
000910.XSHE,000910,2026-03-26,3941262000.0,3939728400.0,大亚圣象,XSHE
603790.XSHG,603790,2026-03-26,3942016000.0,3942016000.0,雅运股份,XSHG
603205.XSHG,603205,2026-03-26,3942120000.0,1044661800.0,健尔康,XSHG
600229.XSHG,600229,2026-03-26,3944425566.0,3944425566.0,城市传媒,XSHG
002905.XSHE,002905,2026-03-26,3951360000.0,3669120000.0,金逸影视,XSHE
300095.XSHE,300095,2026-03-26,3953047841.0,3230784232.0,华伍股份,XSHE
600234.XSHG,600234,2026-03-26,3953566260.0,3953566260.0,科新发展,XSHG
605136.XSHG,605136,2026-03-26,3956529980.0,3956529980.0,丽人丽妆,XSHG
301329.XSHE,301329,2026-03-26,3958852000.0,1394297440.0,信音电子,XSHE
600731.XSHG,600731,2026-03-26,3961484325.0,3840530343.0,湖南海利,XSHG
301218.XSHE,301218,2026-03-26,3962890000.0,2434890800.0,华是科技,XSHE
601956.XSHG,601956,2026-03-26,3965913908.0,3965913908.0,东贝集团,XSHG
600830.XSHG,600830,2026-03-26,3966237171.0,3966237171.0,香溢融通,XSHG
300407.XSHE,300407,2026-03-26,3968502200.0,3198396480.0,凯发电气,XSHE
603999.XSHG,603999,2026-03-26,3968640000.0,3968640000.0,读者传媒,XSHG
300878.XSHE,300878,2026-03-26,3968704864.0,3950438840.0,维康药业,XSHE
600581.XSHG,600581,2026-03-26,3970205561.0,3970205561.0,八一钢铁,XSHG
688171.XSHG,688171,2026-03-26,3970859160.0,3970859160.0,纬德信息,XSHG
688478.XSHG,688478,2026-03-26,3971107070.0,2967852650.0,晶升股份,XSHG
603801.XSHG,603801,2026-03-26,3974315310.0,3974315310.0,志邦家居,XSHG
300508.XSHE,300508,2026-03-26,3976158992.0,2995222555.0,维宏股份,XSHE
688716.XSHG,688716,2026-03-26,3978936000.0,2286619440.0,中研股份,XSHG
600969.XSHG,600969,2026-03-26,3981743380.0,3981743380.0,郴电国际,XSHG
301587.XSHE,301587,2026-03-26,3982275840.0,1985434590.0,中瑞股份,XSHE
300639.XSHE,300639,2026-03-26,3982444312.0,3912612704.0,凯普生物,XSHE
600302.XSHG,600302,2026-03-26,3982572798.0,3982572798.0,标准股份,XSHG
002184.XSHE,002184,2026-03-26,3983603088.0,2721005380.0,海得控制,XSHE
300927.XSHE,300927,2026-03-26,3984336000.0,3888533640.0,江天化学,XSHE
688448.XSHG,688448,2026-03-26,3985300926.0,3985300926.0,磁谷科技,XSHG
300945.XSHE,300945,2026-03-26,3986109036.0,3626073126.0,曼卡龙,XSHE
603808.XSHG,603808,2026-03-26,3986203320.0,3986203320.0,歌力思,XSHG
600638.XSHG,600638,2026-03-26,3986509056.0,3986509056.0,新黄浦,XSHG
300858.XSHE,300858,2026-03-26,3994587232.0,2967421432.0,科拓生物,XSHE
603390.XSHG,603390,2026-03-26,3994766720.0,3981839040.0,通达电气,XSHG
300193.XSHE,300193,2026-03-26,3995735822.0,3520911323.0,佳士科技,XSHE
002686.XSHE,002686,2026-03-26,3997648046.0,3690492156.0,亿利达,XSHE
300172.XSHE,300172,2026-03-26,3999356100.0,3093958284.0,中电环保,XSHE
688015.XSHG,688015,2026-03-26,4000030840.0,4000030840.0,交控科技,XSHG
301208.XSHE,301208,2026-03-26,4000803334.0,2202843814.0,中亦科技,XSHE
603020.XSHG,603020,2026-03-26,4001002632.0,4001002632.0,爱普股份,XSHG
300719.XSHE,300719,2026-03-26,4004076825.0,2829016575.0,安达维尔,XSHE
600980.XSHG,600980,2026-03-26,4004815660.0,4004815660.0,北矿科技,XSHG
600838.XSHG,600838,2026-03-26,4008820000.0,4008820000.0,上海九百,XSHG
600506.XSHG,600506,2026-03-26,4013195010.0,4013195010.0,统一股份,XSHG
002962.XSHE,002962,2026-03-26,4013314528.0,2878371840.0,五方光电,XSHE
301289.XSHE,301289,2026-03-26,4013880000.0,3988196314.0,国缆检测,XSHE
603719.XSHG,603719,2026-03-26,4014010000.0,4014010000.0,良品铺子,XSHG
000428.XSHE,000428,2026-03-26,4014568440.0,4014568440.0,华天酒店,XSHE
000691.XSHE,000691,2026-03-26,4015013400.0,2676675600.0,*ST亚太,XSHE
603607.XSHG,603607,2026-03-26,4016628000.0,4016628000.0,京华激光,XSHG
603350.XSHG,603350,2026-03-26,4017878060.0,1517560000.0,安乃达,XSHG
603656.XSHG,603656,2026-03-26,4021139892.0,4021139892.0,泰禾智能,XSHG
000906.XSHE,000906,2026-03-26,4023790344.0,3976029666.0,浙商中拓,XSHE
300609.XSHE,300609,2026-03-26,4029837683.85,4023624894.85,汇纳科技,XSHE
300420.XSHE,300420,2026-03-26,4030144796.0,4029831809.0,五洋自控,XSHE
603017.XSHG,603017,2026-03-26,4032378380.0,4032378380.0,中衡设计,XSHG
002663.XSHE,002663,2026-03-26,4032636426.0,3025367514.0,普邦股份,XSHE
002175.XSHE,002175,2026-03-26,4034627012.0,4034627012.0,东方智造,XSHE
300941.XSHE,300941,2026-03-26,4037670000.0,2096001332.0,创识科技,XSHE
000554.XSHE,000554,2026-03-26,4038663720.0,3046286880.0,泰山石油,XSHE
002259.XSHE,002259,2026-03-26,4040002971.0,4040002971.0,升达林业,XSHE
000514.XSHE,000514,2026-03-26,4041663090.0,4041663090.0,渝开发,XSHE
001317.XSHE,001317,2026-03-26,4042984050.0,1649265975.0,三羊马,XSHE
003015.XSHE,003015,2026-03-26,4044549813.0,3559011067.0,日久光电,XSHE
300411.XSHE,300411,2026-03-26,4044874000.0,3075699225.0,金盾股份,XSHE
